File,Start Line #,End Line #,Start Column #,End Column #,TarantulaRater,OchiaiRater,IntensityRater,DBB Size
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,139,139,13,14,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,131,131,38,41,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,131,131,31,36,0.6774194,0.3162278,6,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,140,140,9,10,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,246,246,9,10,0,0,7,4
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,247,247,13,32,0,0,7,4
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,248,248,13,31,0,0,7,4
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,249,249,9,10,0,0,7,4
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,252,252,9,10,0,0,8,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,265,265,13,54,0,0,8,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,266,266,13,113,0,0,8,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,267,267,13,33,0,0,8,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,268,268,9,10,0,0,8,5
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,84,84,9,10,0,0,12,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,85,85,13,49,0,0,12,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,88,88,13,34,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,89,89,13,29,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,90,90,9,10,0,0,12,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,104,104,9,10,0.4117647,0.1195229,6,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,105,105,13,24,0.4117647,0.1195229,6,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,106,106,13,34,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,107,107,13,14,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,109,109,17,62,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,111,111,17,33,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,112,112,13,14,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,113,113,9,10,0,0,6,41
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,314,314,25,42,0,0,3,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,315,315,25,31,0,0,3,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,195,195,9,10,0.5833333,0.1581139,3,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,197,197,13,24,0.5833333,0.1581139,3,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,198,198,13,34,0,0,3,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,199,199,13,14,0,0,3,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,200,200,17,48,0,0,3,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,201,201,17,81,0,0,3,8
