File,Start Line #,End Line #,Start Column #,End Column #,TarantulaRater,OchiaiRater,IntensityRater,DBB Size
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,375,375,13,14,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,358,358,44,50,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,358,358,34,42,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,377,377,13,54,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,379,379,13,20,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,379,379,34,38,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,379,379,22,30,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,380,380,13,14,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,381,381,17,27,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,382,382,17,30,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,383,383,17,37,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,385,385,17,40,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,389,389,17,51,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,391,391,17,33,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,423,423,17,48,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,424,424,13,14,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,379,379,31,33,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,439,439,9,10,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Process.cs,13,13,9,25,0.2376238,0.2896827,7,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Process.cs,14,14,9,10,0.2376238,0.2896827,7,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Process.cs,16,16,9,10,0.2376238,0.2896827,7,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,235,235,21,47,0.1081081,0.08703883,3,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,236,236,21,27,0,0,3,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,252,252,21,38,0.05714286,0.06579517,6,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,253,253,21,27,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,201,201,9,10,0.195122,0.2201928,6,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,203,203,13,32,0.195122,0.2201928,6,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,204,204,13,29,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,205,205,13,14,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,206,206,17,36,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,207,207,17,31,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,209,209,17,55,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,211,211,17,32,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,213,213,18,32,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,214,214,9,10,0,0,6,49
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,63,63,9,10,0.2666667,0.3256695,7,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,64,64,13,68,0.2666667,0.3256695,7,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,69,69,13,26,0.2666667,0.3256695,7,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,70,70,13,25,0,0,7,24
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,71,71,9,10,0,0,7,24
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,54,54,9,10,0.2666667,0.3256695,7,3
